,Unnamed: 0,npo02__LastCloseDate__c,npo02__FirstCloseDate__c,AccountNumber,Id,npo02__LastOppAmount__c,npo02__OppAmountThisYear__c,npo02__OppAmountLastYear__c,npo02__TotalOppAmount__c,npo02__OppAmount2YearsAgo__c,npo02__NumberOfClosedOpps__c,npo02__LargestAmount__c,npo02__SmallestAmount__c,npo02__AverageAmount__c,Total_Gifts_This_Year_as_of_Last_Year__c,Account Record Type,First_Gift_Year__c,Last_Close_Month,AccountId,amount_min,amount_max,amount_mean,start_year,latest_year,first_month,avg_month,latest_month,amount_total,non_zero_counts,this_year_non_zero_counts,this_year_amount_total,this_year_amount_mean,prev_year_non_zero_counts,prev_year_amount_total,prev_year_amount_mean,account_age,dormancy_years,average_total_donation,average_time_between_donation,amount_total_percentiles,non_zero_counts_percentiles,dormancy_years_percentiles,persona,group
569,569,2023-03-17,2023-09-22,GCnMJTUkpErKXTqVViCPhfexvPNRuBClcvpBfRgi,mimCbdvQFDmolfgiwFrOgxGrRPzhbIPQYbahpnQU,98301.7,34910.41,71829.29,93755.16,24232.06,8954.99,90154.08,44424.67,91949.65,82.41,watermelon,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,
570,570,2023-06-27,2025-09-28,HlTkUvUIiqDxXEISGTAtwnDmClDlekiHYjnOuSwa,nKsxBhSZhZnmbTPaLBHCHnnmrcPnJXPRjWDIumTi,18836.71,4660.71,56320.81,2267.85,79691.67,69474.8,94253.71,978.3,39914.22,93.41,church,2025,6,nKsxBhSZhZnmbTPaLBHCHnnmrcPnJXPRjWDIumTi,67541.63,67541.63,67541.63,2026.0,2026.0,1.0,1.0,1.0,67541.63,1.0,,,,,,,-1.0,-1.0,-67541.63,-1.0,0.6269487750556793,0.4510022271714922,0.013363028953229399,Ryan,Green
571,571,2025-07-08,2024-04-26,uKXQXDMZkbUsOpBsvqspwoGzidqdFSyuoJtEBTLa,bWoysmnLpDehjSIQDMEZUQCiufTBRjXBWMLyWXvI,52200.31,12906.28,6679.8,84236.68,95995.19,21877.24,6928.87,18929.0,98876.91,58.05,church,2024,7,,,,,,,,,,,,,,,,,,,,,,,,,,
572,572,2023-08-23,2024-07-29,IZoqEQMWUHxSVLHfUPdZZvYnepwnTTjTbihWDGEI,DfoJtnhPxmKWuiTIaPeSSnppWGXfAcoAkcIBDVXM,25672.2,36103.04,66604.5,51805.57,12059.2,57351.89,14458.16,77591.3,40964.74,83.59,xigua,2024,8,,,,,,,,,,,,,,,,,,,,,,,,,,
573,573,2024-09-09,2025-09-25,BhNyVqhowpEuwveEGtWLhxAfdcdabECOcTvWFrmO,xOoHhYZYPICVkCtxvRfejogWTOGiiYsGtrkLawUJ,14880.68,34088.82,88624.77,28319.81,5027.77,27628.04,37281.5,46829.36,77848.15,44.44,xigua,2025,9,,,,,,,,,,,,,,,,,,,,,,,,,,
574,574,2024-04-19,2023-08-29,OFGbDIZkvmNXhYDKjMmeSRmWVbhxpmIMNHhNarTL,PvzRSLoEuPAmxCOLPOVqEqRLLPccPgxrzPYcdoXo,67950.02,23466.02,26943.82,30567.0,98944.27,94518.73,98542.84,53647.76,28421.15,92.81,xigua,2023,4,PvzRSLoEuPAmxCOLPOVqEqRLLPccPgxrzPYcdoXo,7829.64,60042.89,33936.265,2021.0,2025.0,3.0,5.5,8.0,67872.53,2.0,,,,,,,4.0,0.0,16968.1325,0.5,0.6336302895322939,0.9454342984409799,0.10523385300668152,Ryan,Green
575,575,2025-11-28,2025-05-04,bohHCEBEmjothyzmZcMvCduRdEITlrktlzZBjmRM,rJoqHXjPPhaqkNuuAIduseJGChtjGnvsBkGSUXyH,6235.65,55547.75,51113.59,16434.63,36771.5,64528.27,57363.75,11782.08,42628.75,28.56,temple,2025,11,rJoqHXjPPhaqkNuuAIduseJGChtjGnvsBkGSUXyH,836.18,12156.22,6496.2,2025.0,2025.0,5.0,6.5,8.0,12992.4,2.0,,,,,,,0.0,0.0,inf,inf,0.111358574610245,0.9454342984409799,0.10523385300668152,Yara,Light Blue
576,576,2023-08-18,2023-03-20,qVGKOHlUyAcGaAUSLUOMTxJXSIqXEtoQCtLBgbal,NdOgfrQvQooRqSaBaMFUXAGztSJcFRHorVaIeBsL,14593.27,78232.53,25836.19,24469.34,70616.4,61004.14,97154.74,67163.79,56110.18,1.37,Family,2023,8,NdOgfrQvQooRqSaBaMFUXAGztSJcFRHorVaIeBsL,54105.57,54105.57,54105.57,2025.0,2025.0,11.0,11.0,11.0,54105.57,1.0,,,,,,,0.0,0.0,inf,inf,0.5,0.4510022271714922,0.10523385300668152,Ryan,Green
577,577,2024-03-11,2024-04-19,efYRmJGcJttKteGafpQJSCRIZHZTbHlJYjyLBwFu,JuGoLjiOyaHWSGpaHfNxDTvcgxOLRFyRuejzNDGc,17909.62,10556.88,94413.66,26822.71,27198.53,87852.8,6787.09,11734.77,61574.0,31.74,Family Church,2024,3,JuGoLjiOyaHWSGpaHfNxDTvcgxOLRFyRuejzNDGc,54576.81,54576.81,54576.81,2024.0,2024.0,2.0,2.0,2.0,54576.81,1.0,1.0,54576.81,54576.81,,,,1.0,1.0,54576.81,1.0,0.5055679287305123,0.4510022271714922,0.26447661469933187,Ryan,Green
578,578,2025-11-27,2025-05-18,zArRUNAAdxbuDgKHqmXaRcBnHblTUyDAkTAlAoje,GEcsXjNsXlDUMdLggjxupQoTkdDKvnhpzQOMdfjJ,6166.45,20315.36,47204.68,11212.64,59872.48,41163.09,74708.45,46983.9,7343.37,61.63,Family Church,2025,11,GEcsXjNsXlDUMdLggjxupQoTkdDKvnhpzQOMdfjJ,42718.53,76444.75,59581.64,2022.0,2023.0,10.0,10.0,10.0,119163.28,2.0,,,,1.0,76444.75,76444.75,3.0,2.0,39721.09333333333,0.6666666666666666,0.9665924276169265,0.9454342984409799,0.41648106904231624,Gary,Gold
579,579,2025-01-16,2025-06-27,orKceFeFiIbUiFeyeGSBbXBjgFPZaZWSoWQfWFCb,qfQhCipfrnggCEVYOzryvzFWsmWYshkTLzlCICMQ,16851.77,17099.29,91461.08,68288.52,93005.82,8922.2,80726.05,1012.0,96616.52,23.67,Family,2025,1,,,,,,,,,,,,,,,,,,,,,,,,,,
580,580,2024-06-07,2025-12-03,FVqheEltmxTtScGuxLYDnnbqCIsxpxQvLvSlSmJK,zxvpXJRqbxZjKwePZJfUfUfYrCihEXcDItkSOGuk,76523.45,8527.9,36585.05,5760.46,48600.11,35664.09,30666.45,53107.94,29759.64,90.82,xigua,2025,6,zxvpXJRqbxZjKwePZJfUfUfYrCihEXcDItkSOGuk,49309.44,49309.44,49309.44,2021.0,2021.0,10.0,10.0,10.0,49309.44,1.0,,,,,,,4.0,4.0,12327.36,0.25,0.4420935412026726,0.4510022271714922,0.7065701559020044,Peter,Orange
581,581,2024-03-11,2023-11-06,veYfDPTUYTQZRoLJMTvLQAKKQTJnIpqRvMtBbVDi,ywxmANYFMvshRNXDBZyLiVBpfbOvCnRWlJihLAiD,25512.2,62189.03,54837.94,92155.43,75268.94,38039.08,52760.22,38636.18,19810.28,83.77,Family,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,
582,582,2023-09-23,2023-08-16,IkHJKFjrfQTVdZBvUxybLcKCCOwfXuyoyPfohdCc,KUgYLwRrwzFWrTcXfmNwEDmqIbPlrtaeKFssbIuT,81436.65,87425.72,21189.23,41563.11,17259.1,69768.18,95150.82,25032.27,9330.07,22.37,Family,2023,9,KUgYLwRrwzFWrTcXfmNwEDmqIbPlrtaeKFssbIuT,37363.9,37363.9,37363.9,2024.0,2024.0,7.0,7.0,7.0,37363.9,1.0,1.0,37363.9,37363.9,,,,1.0,1.0,37363.9,1.0,0.3307349665924276,0.4510022271714922,0.26447661469933187,Yara,Light Blue
583,583,2026-02-18,2025-01-13,jhNdHVUiklCQMxskTcXwmyMVZMisGNxdkftnlGfp,VMBKbDugoTmqIyzkArYMxfnTZdcxHfJfGJQxmAmK,72245.0,81395.97,10308.32,26772.47,97724.4,12003.19,44069.5,93719.82,12881.5,89.98,religious institution,2025,2,VMBKbDugoTmqIyzkArYMxfnTZdcxHfJfGJQxmAmK,52814.71,80197.35,66506.03,2019.0,2024.0,7.0,7.5,8.0,133012.06,2.0,1.0,52814.71,52814.71,,,,6.0,1.0,22168.676666666666,0.3333333333333333,0.9721603563474388,0.9454342984409799,0.26447661469933187,Gary,Gold
584,584,2025-03-07,2024-07-29,orkGuAPkybAntHLgpqkiWnvvIofKSzVsBeHVuqCM,ZlzXIobsSrDhyHLeIhyKhdbuRmWNKikDVfhXKsyQ,33705.15,75504.66,11481.4,83169.94,27496.01,43118.63,82124.17,20755.02,40466.96,1.89,religious institution,2024,3,ZlzXIobsSrDhyHLeIhyKhdbuRmWNKikDVfhXKsyQ,3761.63,3761.63,3761.63,2026.0,2026.0,2.0,2.0,2.0,3761.63,1.0,,,,,,,-1.0,-1.0,-3761.63,-1.0,0.03229398663697105,0.4510022271714922,0.013363028953229399,Yara,Light Blue
585,585,2025-04-03,2025-05-23,UVODdvQCXaXXakFNWwXCDxLQSrahZuJfHUhHqORZ,ATYgsyLQqpKxyziFPawbHLKVTBfBGPhOjLJFILQp,80965.21,33278.68,26419.63,153.74,32284.61,50624.34,7244.45,17241.7,7282.85,95.8,Family Church,2025,4,,,,,,,,,,,,,,,,,,,,,,,,,,
586,586,2024-02-06,2023-12-11,HCFNzcVLGWLCCFhjlsoegLhUGCKFydOtkKuOtPuj,ByWmbCKQTKUNPubqbluDzNtdLNKAFeQzMqwEdxly,32522.09,9958.79,63982.45,77018.98,60488.83,67185.77,88236.49,15206.73,45217.49,82.49,temple,2023,2,ByWmbCKQTKUNPubqbluDzNtdLNKAFeQzMqwEdxly,83582.5,83582.5,83582.5,2023.0,2023.0,5.0,5.0,5.0,83582.5,1.0,,,,1.0,83582.5,83582.5,2.0,2.0,41791.25,0.5,0.7939866369710468,0.4510022271714922,0.41648106904231624,Gary,Gold
587,587,2025-06-22,2025-02-27,mZQXTKPslogPyxNYdnTFsdKEvUNvDXiXKpcOOvSM,OJFUihFdUBDEpwVehvCKKDPsIyLjCJIQaehRrkim,40879.59,84916.65,32645.59,26281.02,76824.24,70268.61,4214.6,93822.74,22133.48,42.3,yellow passion fruit,2025,6,,,,,,,,,,,,,,,,,,,,,,,,,,
588,588,2026-03-16,2023-07-01,qJUkRBAaMrPOIVXOhzBjETzyKGBjNSYxBqjzsWRp,DkxQTbhsDQCUhXDvNwNdEQaUEaqXvHBfCPWXBiwW,81174.73,61930.36,45054.63,69435.89,35946.3,66351.63,8004.97,61821.59,81310.04,64.55,temple,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,
589,589,2025-07-13,2025-01-27,duRDXetGEakebhbRPgmimIwqAiEwzFRffnJVfrIx,AItKZIbcCKdJotcOHYQSBvdTlFEBBNPyCukIiDVb,86909.11,10569.66,79990.69,93934.94,55031.57,85001.71,62386.43,26187.3,57627.92,29.24,xigua,2025,7,,,,,,,,,,,,,,,,,,,,,,,,,,
590,590,2024-02-05,2024-01-07,YkVlxbzHpGfIVzIwPNmXsGXknYnlYxKZAPzsDBLN,hTitXwUAyecZrgYReBWQWsxowaacuwETGgQErCNy,32178.1,42658.71,41913.98,28810.85,31513.38,12339.29,88924.19,39475.6,224.97,28.18,watermelon,2024,2,hTitXwUAyecZrgYReBWQWsxowaacuwETGgQErCNy,340.44,340.44,340.44,2022.0,2022.0,10.0,10.0,10.0,340.44,1.0,,,,,,,3.0,3.0,113.48,0.3333333333333333,0.0011135857461024498,0.4510022271714922,0.5662583518930958,Beth,Red
591,591,2023-03-27,2025-02-09,lTbfaFKqZhILFLcCNNONywXaARllDkVfRseGYWjO,KPNAYvGtHpkJnXEAvGFbjVgpiCJDpBqmUcxmgdCW,55769.29,26675.58,37539.96,16624.52,30584.79,79461.96,23566.87,55041.02,72683.01,52.74,watermelon,2025,3,KPNAYvGtHpkJnXEAvGFbjVgpiCJDpBqmUcxmgdCW,35575.34,42718.11,39146.725,2019.0,2022.0,3.0,5.0,7.0,78293.45,2.0,,,,,,,6.0,3.0,13048.908333333333,0.3333333333333333,0.7427616926503341,0.9454342984409799,0.5662583518930958,Laura,Purple
592,592,2024-01-27,2024-02-24,GaAXxQjSUdaWFoPRHjoXOjhHTELrqNuwdQxCnjHn,JXuKOjOQhzqJTiYbdFAopQNqjWpPIFcQTfuXEluy,71410.91,92055.83,90062.71,31969.51,52088.11,62291.53,53095.04,736.64,63003.74,36.33,Family Church,2024,1,JXuKOjOQhzqJTiYbdFAopQNqjWpPIFcQTfuXEluy,42489.32,95299.95,68894.635,2020.0,2022.0,4.0,6.0,8.0,137789.27,2.0,,,,,,,5.0,3.0,27557.854,0.4,0.9743875278396437,0.9454342984409799,0.5662583518930958,Laura,Purple
593,593,2025-11-29,2025-03-10,IjmiocqumpWjzfoIfEevMoPEaRVxWIaDPBpTRquN,WzzEBVznsOcpsWDUDGbBzLlYeyMNMOhfCzBtgzoX,95.88,37243.83,80078.22,10131.64,82844.98,92238.4,28976.79,87613.94,9876.12,10.23,Family Church,2025,11,,,,,,,,,,,,,,,,,,,,,,,,,,
594,594,2023-05-19,2023-11-15,kJwuIKMJPPCSlTjQoKmgMfpztSZRDzfyQSJeerHK,EQuygPDAvZFkuQDgRPFaHGPmsxCTspgfwNgylcFi,26236.03,9299.85,90521.54,61060.1,43031.24,51797.27,28643.07,90525.42,44713.39,76.61,zucchini,2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,
595,595,2024-01-25,2023-04-15,fdtuDEQobUczxkhthdBGMxBDhRTVoKGoZbbjrgbM,NEzRVyFFCTNwxVeCjqBiqTRLDRQGkzVSwPrTOrEn,45150.43,24623.95,20230.23,58069.91,45534.12,39349.39,80690.37,35261.05,48883.52,4.65,Family Church,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,
596,596,2023-05-14,2026-03-14,yEVVssGOyaBNhtZrzLzMWLgrHyQCBTchiwsrTJsT,lvmqpfByDNBJfnUkwAEqfnljciPMphdBbrmcApxR,67568.79,11015.23,56517.12,87576.17,91729.17,64918.74,37795.2,44338.39,44814.31,33.42,church,2026,5,lvmqpfByDNBJfnUkwAEqfnljciPMphdBbrmcApxR,31929.92,31929.92,31929.92,2024.0,2024.0,5.0,5.0,5.0,31929.92,1.0,1.0,31929.92,31929.92,,,,1.0,1.0,31929.92,1.0,0.2750556792873051,0.4510022271714922,0.26447661469933187,Yara,Light Blue
597,597,2023-11-08,2023-09-22,VVPeEgvTtBamrtIbhrXUZsAGUptjzTcqhPaPYrvD,pbLsTWFpZuebQdCLObpyvVixPycukjoaCiBikMjR,7832.75,83927.52,26835.2,13162.26,93160.08,4714.52,7849.11,98377.02,65830.37,43.22,religious institution,2023,11,pbLsTWFpZuebQdCLObpyvVixPycukjoaCiBikMjR,73835.11,97492.21,85663.66,2023.0,2025.0,2.0,3.0,4.0,171327.32,2.0,,,,1.0,97492.21,97492.21,2.0,0.0,85663.66,1.0,0.987750556792873,0.9454342984409799,0.10523385300668152,Gary,Gold
598,598,2024-07-01,2025-03-04,pEFTPRZEierGDYmHZvIsxwQmiZUFUnxAnmJmNdmx,OPfCbDbtdEQJejYVqFRhwZxOFuZQkYHsPmIZgfJt,77080.06,85691.55,96351.73,55148.36,44634.59,1144.56,44864.79,29137.28,18227.29,79.71,temple,2025,7,,,,,,,,,,,,,,,,,,,,,,,,,,
599,599,2025-06-12,2024-08-02,xaKQnzAMnPRxymysOlwsHsjCPppjeNgaCLzrhGxp,NufkGaxNFWVsIGzkEFBrMZtOhebJWYtTZxSlnYGN,48402.66,41041.35,6276.85,41760.3,206.17,91793.0,12264.95,39744.59,96857.03,61.89,xigua,2024,6,,,,,,,,,,,,,,,,,,,,,,,,,,
600,600,2024-11-14,2025-04-11,CzHkuWOxyvIciGZWwAzqnGdTpwjJjBgZUHzugRct,obwPcPejlAiersFYvPxBomqTiwLCXiPrnnOpoHHG,22143.82,74410.59,68706.35,71791.41,1029.09,62087.62,54491.46,17163.13,98575.05,92.88,church,2025,11,,,,,,,,,,,,,,,,,,,,,,,,,,
601,601,2025-10-21,2025-06-01,XHQxKuojwmWpPEqduyxKvtSxhEdjoXjwmgnktmxw,ujlKadseRpfptoFGVaKPQbQmLVaeZqcOqPlGTotx,66410.95,99130.36,86933.6,18942.41,66591.28,47014.59,53097.86,34316.95,25770.86,56.99,zucchini,2025,10,,,,,,,,,,,,,,,,,,,,,,,,,,
602,602,2025-11-25,2023-09-29,vatfXKykBuMsjulFWYlhkuXLtwbLCmlYiZHYdBHV,vlawGjDaeSWurcfsRMBENWylvAMVimVeoruIMzJs,61578.83,70511.96,1180.19,54495.64,20726.14,27310.16,38564.05,47297.83,17891.36,60.48,church,2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,
603,603,2026-01-04,2025-01-08,InEKGGrAjmHCMuyizkTjhUhIUILAYXEVdXFUsLqO,SBCCZiwuqKDkRFbIUbRqpJpEOAylRXxYInHevlnr,22372.31,96238.78,32550.82,49632.81,7049.09,88410.34,79959.11,22902.93,771.17,52.03,zucchini,2025,1,,,,,,,,,,,,,,,,,,,,,,,,,,
604,604,2023-11-11,2023-07-03,mdZMimJqxcWrCnhYDsDCehdodkPsOJBRhyVWDkIk,OpFllnqHvBHFKANGeYftDdhJsObxeXojvoutxPbo,3015.57,91353.74,40030.42,91547.52,64130.07,18989.83,1318.85,10622.53,7477.57,86.48,temple,2023,11,,,,,,,,,,,,,,,,,,,,,,,,,,
605,605,2023-06-12,2025-11-10,lFqHQuRUOVbvYeJvctPCuKxVybxxveHmWKIgEttY,NbvWXHadDvIrTMVBthwhcViOsgzhKivOvRNvssBO,81405.32,78410.16,24600.89,49882.8,56460.02,622.77,44253.79,69510.26,31761.85,55.47,xigua,2025,6,,,,,,,,,,,,,,,,,,,,,,,,,,
606,606,2024-10-02,2025-11-19,cdkvmwOLQYnCHIRcbNglrrCzbsRxNpGKcGjCgxyS,SmShdRDJmoZMAsblNzsPdCTaCHRyTsYZUOmETtGM,172.83,54572.22,20038.81,48042.48,27082.69,72255.2,95788.6,78787.47,25634.85,11.58,Family,2025,10,,,,,,,,,,,,,,,,,,,,,,,,,,
607,607,2024-02-15,2023-10-29,QaMchhiXrtilGJdyIgHzypbLDWvdahYFjcEyEQzK,wviYEHJLQQujfoIRfoIANKtGPkpMfClPkzmgSosR,42796.35,13791.53,22717.11,87184.8,29402.06,78777.28,75460.3,17021.52,90699.79,27.59,xigua,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,
608,608,2024-02-04,2023-04-25,faWvCplZLLPmLKVEOBIiCWslIUcdbnkAiPjcmfyM,DkvyzZFdKCtMednWiKVEpynvsjuJquxlpZXrqqcm,96176.72,86349.7,42327.3,19429.81,2687.8,81322.31,51546.05,8501.28,62783.28,49.27,Family Church,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,
609,609,2024-03-26,2025-01-18,RWWAAipKXtXhUQiUtmdMSDBHBjuPugfQmvKvXAwH,buOBlvwoTjiMmnIukBVaaVolIPXtgaXlKEkLmPhW,4326.77,39249.94,13447.1,4358.46,98507.22,30987.09,65852.79,60620.8,60502.69,3.85,watermelon,2025,3,buOBlvwoTjiMmnIukBVaaVolIPXtgaXlKEkLmPhW,35563.14,35563.14,35563.14,2020.0,2020.0,4.0,4.0,4.0,35563.14,1.0,,,,,,,5.0,5.0,7112.628,0.2,0.31403118040089084,0.4510022271714922,0.839086859688196,Beth,Red
610,610,2025-09-07,2023-10-10,DpCOTjexcucaujlOSgAXEuuAHhkmsQGflGJifHxj,vCSSAjfzpPOvzYLvRAXNsZCTREOWtxsGpMVyBKwf,91274.99,91201.83,81792.43,88629.73,4901.73,21470.01,41144.82,83108.21,99118.54,82.2,watermelon,2023,9,,,,,,,,,,,,,,,,,,,,,,,,,,
611,611,2024-02-12,2025-03-01,JfQthNfviMFruLSueCiBQRViyIjrATaJFcEuvVWe,qomzrufahzASjfEMmVqHMhBSlrTCvdkdWgafZLHK,96282.2,45102.97,1230.24,11208.92,24755.82,99402.89,60088.76,46641.36,12886.67,77.37,Family Church,2025,2,,,,,,,,,,,,,,,,,,,,,,,,,,
612,612,2024-09-25,2023-08-29,nmOQFxdathadqwzywZAZEsnAeoNtqYPDTGpHcgGj,SweFiDvbabMolPjcdWfXYrtEMpAbPTmAxUqsEwGj,63299.3,49179.17,35787.93,38983.85,33190.82,68810.96,65856.88,82782.3,3890.16,57.8,zucchini,2023,9,SweFiDvbabMolPjcdWfXYrtEMpAbPTmAxUqsEwGj,23157.11,23157.11,23157.11,2022.0,2022.0,12.0,12.0,12.0,23157.11,1.0,,,,,,,3.0,3.0,7719.036666666667,0.3333333333333333,0.19487750556792874,0.4510022271714922,0.5662583518930958,Beth,Red
613,613,2023-07-17,2024-08-03,juIeXcIOpFmENiYeTTGttaaNmnokLvTAIMmGmEeX,OlQezfTUvjKFhjHdaNKrQZpdXXKnBIiyZqlgrckD,89758.16,94601.13,41632.77,12379.16,4211.52,61750.63,61381.45,39303.06,46026.72,72.52,temple,2024,7,,,,,,,,,,,,,,,,,,,,,,,,,,
614,614,2024-04-30,2025-11-30,ICPUoJZzlOIcAhRWHIWYrGCqfqxlcCGYbTQMViZg,VKbnTaaTwWhebJHRtMIhFLIGqsQLOKeLEEngSQZJ,26734.53,78342.77,12428.48,68154.81,11562.56,25847.45,56815.04,53561.02,38000.94,32.39,Family,2025,4,,,,,,,,,,,,,,,,,,,,,,,,,,
615,615,2023-03-21,2023-06-08,BnyBUNFWXkAmteAJORwgmRvkphSqodrUPGJxCpgg,oMFLfgQZjSZVNylvTDGAgGQZNLeEZkjYmKhceDkh,99159.19,74667.5,82557.63,36477.88,39689.07,77684.99,48235.07,76496.53,16628.63,75.09,zucchini,2023,3,oMFLfgQZjSZVNylvTDGAgGQZNLeEZkjYmKhceDkh,78579.37,78579.37,78579.37,2024.0,2024.0,9.0,9.0,9.0,78579.37,1.0,1.0,78579.37,78579.37,,,,1.0,1.0,78579.37,1.0,0.7472160356347439,0.4510022271714922,0.26447661469933187,Gary,Gold
616,616,2023-05-06,2023-12-02,TzRRfypngMIalYnRSPDaIiWqlqNqsJVJuHyLYlPZ,FvqjYOIiOldAfTZpgtjwfYWsqXWypEGnmFarirPY,85273.2,24039.41,96153.12,70971.62,38611.59,77663.53,86344.94,48794.16,32378.5,41.45,church,2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,
617,617,2023-10-18,2024-04-29,UfZISgXJoDEHmWEnNZERcrPrvXEeueMmWdKMUeBf,AugdfBuvyozOaPddptPgEJcUGiMNjOqLQWTArtxk,94738.58,9404.05,96326.83,25185.46,97354.18,40800.77,53383.5,59489.36,49118.84,42.58,Family,2024,10,,,,,,,,,,,,,,,,,,,,,,,,,,
618,618,2026-01-12,2025-03-15,QzesxCCRaeuVrWGlcehbNgxNymOgUqIlehYvJijq,cjEwUMkULYXeLsYwzjDxBcvbAtWzxxRjpDbtSAxy,10602.24,69446.36,46677.86,34544.84,12180.82,54673.23,52961.63,75677.6,59416.07,99.92,temple,2025,1,,,,,,,,,,,,,,,,,,,,,,,,,,
619,619,2024-09-24,2024-11-14,BPDjJWmxYvhcFYYVivZmlkIlwkEiZgDKCALfDVyI,mIKsdfuGVyqNZRjIDyQwchHkiwoFZsNjXiHlVtRZ,1729.0,14264.37,12503.99,88132.17,87920.45,69502.66,82332.87,16373.72,49429.02,47.29,temple,2024,9,,,,,,,,,,,,,,,,,,,,,,,,,,
620,620,2023-07-04,2024-01-29,asszfgMPkkEQPqgTBVxDCmSEyYjYrtYALiKnLxLy,YAMxWwXrYjtYcBJlccvMFxFhpRhNZgvbXGFCySxW,57781.13,1073.95,36371.63,46809.45,20778.26,83085.8,79196.0,35049.18,33617.29,65.24,yellow passion fruit,2024,7,YAMxWwXrYjtYcBJlccvMFxFhpRhNZgvbXGFCySxW,33800.91,40531.18,37166.045,2023.0,2023.0,3.0,3.5,4.0,74332.09,2.0,,,,2.0,74332.09,37166.045,2.0,2.0,37166.045,1.0,0.6982182628062361,0.9454342984409799,0.41648106904231624,Gary,Gold
621,621,2024-07-21,2025-08-27,URYUdvlscokuwRBkvfnnEXMJPbPBfyVMwLBGwFzP,dPvzvppEZTFMPYfLmJfldkUMpVveRUmnrtbisXIs,51791.44,50511.31,87225.48,20482.38,81199.46,37045.34,30126.32,11838.3,72626.33,11.44,Family,2025,7,,,,,,,,,,,,,,,,,,,,,,,,,,
622,622,2024-02-09,2025-01-07,pjnHfhdgnLfQkFXLWkLVNGOCntdKKSkxZQZOSzoo,WOPduHzGydRnvIiwTOlACXUigAUIZMTtVhGiqTDv,42954.82,44316.49,79110.31,82434.23,85750.09,75754.24,74468.86,4149.94,7994.23,55.57,xigua,2025,2,,,,,,,,,,,,,,,,,,,,,,,,,,
623,623,2025-04-16,2025-04-16,AEqFZyVVakILnkDgkVPfpZPpwgyqwjfLgPnOTfHt,mtcNnfycYpdIuzTJtScVCuNiYakQRAsNhxyHzoRR,54367.92,94670.14,7213.73,91384.47,33249.46,38281.96,65655.27,50375.04,87509.62,58.42,zucchini,2025,4,,,,,,,,,,,,,,,,,,,,,,,,,,
624,624,2023-12-03,2023-11-18,yElscEYnlZNhlSFTeimQRqLwUNzBidHPkyIhaOEI,GbJZkFArnUjSyRHzHtUtKjsBDMYbhqZMkfFaWxpl,81260.17,38882.15,30544.36,82264.09,36916.9,39231.31,7475.2,10928.64,14512.03,27.72,church,2023,12,,,,,,,,,,,,,,,,,,,,,,,,,,
625,625,2023-05-26,2024-03-25,CZWlhirIPkDpWkNrUPfiDbvGUhwYxXKkeNVkHXDz,GBrKFEPWKvfkcZoGJToBnKtbUEiNCoVZSwpDPbij,41668.51,96122.21,96514.33,83333.9,78883.04,95969.5,15966.79,5725.73,1724.41,71.26,church,2024,5,GBrKFEPWKvfkcZoGJToBnKtbUEiNCoVZSwpDPbij,6643.3,95662.47,58355.63999999999,2020.0,2024.0,5.0,7.666666666666667,12.0,175066.91999999998,3.0,1.0,72761.15,72761.15,1.0,6643.3,6643.3,5.0,1.0,35013.384,0.6,0.9888641425389755,0.9933184855233853,0.26447661469933187,Gary,Gold
626,626,2023-10-05,2023-09-27,LrBCgAVCJCTpFCUFtzUDiBpkwZsrbMaZMijJrCeB,tGjhooCymiUzpEYHSabgCTSZxSpJHSsqJAgJhBoZ,85689.96,92399.14,49201.86,67851.61,42913.5,50807.74,98277.47,7219.55,71016.49,27.4,zucchini,2023,10,tGjhooCymiUzpEYHSabgCTSZxSpJHSsqJAgJhBoZ,67481.77,67481.77,67481.77,2022.0,2022.0,10.0,10.0,10.0,67481.77,1.0,,,,,,,3.0,3.0,22493.923333333336,0.3333333333333333,0.6258351893095768,0.4510022271714922,0.5662583518930958,Peter,Orange
627,627,2024-06-23,2025-08-10,pLOIpEbPNpMuibOWQyqzAuzSOWHZhbHQQyPrxnxI,tNBqbdEebhDeCcCyHGSqfBkAKLVaWcSWEYjUwMqm,17712.15,51293.77,99310.72,17675.68,12642.92,48419.94,94354.61,482.66,47450.33,71.45,Family,2025,6,,,,,,,,,,,,,,,,,,,,,,,,,,
628,628,2024-02-01,2025-03-21,bBiIBOVSmtUVYgZTCxWvyfNkWCOChfLjIilxQbst,edoxcqZqwBrUzZVqRBeTsmNzUTGMISyYeBlwJjyY,8831.58,25977.5,79100.54,98833.58,77543.56,66228.05,12899.95,18550.14,45490.7,49.91,zucchini,2025,2,edoxcqZqwBrUzZVqRBeTsmNzUTGMISyYeBlwJjyY,72471.28,72471.28,72471.28,2025.0,2025.0,12.0,12.0,12.0,72471.28,1.0,,,,,,,0.0,0.0,inf,inf,0.678173719376392,0.4510022271714922,0.10523385300668152,Gary,Gold
